id,label,facial_expression
Ellen Degeneres_55.jpg,Ellen Degeneres,happy
Jessica Alba_10.jpg,Jessica Alba,neutral
Courtney Cox_26.jpg,Courtney Cox,happy
Camila Cabello_79.jpg,Camila Cabello,happy
Amitabh Bachchan_20.jpg,Amitabh Bachchan,happy
Camila Cabello_62.jpg,Camila Cabello,happy
Zac Efron_84.jpg,Zac Efron,neutral
Ellen Degeneres_18.jpg,Ellen Degeneres,happy
Roger Federer_3.jpg,Roger Federer,angry
Ellen Degeneres_66.jpg,Ellen Degeneres,happy
Dwayne Johnson_55.jpg,Dwayne Johnson,happy
Dwayne Johnson_52.jpg,Dwayne Johnson,happy
Ellen Degeneres_28.jpg,Ellen Degeneres,neutral
Hugh Jackman_56.jpg,Hugh Jackman,happy
Robert Downey Jr_44.jpg,Robert Downey Jr,neutral
Claire Holt_50.jpg,Claire Holt,neutral
Alia Bhatt_1.jpg,Alia Bhatt,happy
Zac Efron_48.jpg,Zac Efron,neutral
Claire Holt_2.jpg,Claire Holt,neutral
Camila Cabello_49.jpg,Camila Cabello,sad
Virat Kohli_17.jpg,Virat Kohli,neutral
Amitabh Bachchan_48.jpg,Amitabh Bachchan,neutral
Alexandra Daddario_31.jpg,Alexandra Daddario,happy
Anushka Sharma_16.jpg,Anushka Sharma,happy
Roger Federer_0.jpg,Roger Federer,neutral
Vijay Deverakonda_75.jpg,Vijay Deverakonda,neutral
Anushka Sharma_17.jpg,Anushka Sharma,happy
Hrithik Roshan_42.jpg,Hrithik Roshan,angry
Robert Downey Jr_63.jpg,Robert Downey Jr,happy
Natalie Portman_50.jpg,Natalie Portman,happy
Brad Pitt_29.jpg,Brad Pitt,fear
Robert Downey Jr_42.jpg,Robert Downey Jr,happy
Henry Cavill_71.jpg,Henry Cavill,happy
Marmik_1.jpg,Marmik,neutral
Claire Holt_4.jpg,Claire Holt,happy
Jessica Alba_105.jpg,Jessica Alba,happy
Akshay Kumar_41.jpg,Akshay Kumar,happy
Robert Downey Jr_85.jpg,Robert Downey Jr,happy
Roger Federer_15.jpg,Roger Federer,neutral
Courtney Cox_48.jpg,Courtney Cox,happy
Jessica Alba_3.jpg,Jessica Alba,happy
Elizabeth Olsen_51.jpg,Elizabeth Olsen,happy
Natalie Portman_40.jpg,Natalie Portman,sad
Camila Cabello_10.jpg,Camila Cabello,happy
Camila Cabello_59.jpg,Camila Cabello,happy
Anushka Sharma_31.jpg,Anushka Sharma,happy
Hugh Jackman_78.jpg,Hugh Jackman,happy
Kashyap_1.jpg,Kashyap,happy
Charlize Theron_68.jpg,Charlize Theron,happy
Brad Pitt_48.jpg,Brad Pitt,neutral
Alexandra Daddario_67.jpg,Alexandra Daddario,neutral
Anushka Sharma_36.jpg,Anushka Sharma,happy
Jessica Alba_79.jpg,Jessica Alba,neutral
Zac Efron_46.jpg,Zac Efron,neutral
Alexandra Daddario_44.jpg,Alexandra Daddario,angry
Robert Downey Jr_18.jpg,Robert Downey Jr,neutral
Camila Cabello_81.jpg,Camila Cabello,neutral
Jessica Alba_83.jpg,Jessica Alba,happy
Akshay Kumar_19.jpg,Akshay Kumar,neutral
Amitabh Bachchan_66.jpg,Amitabh Bachchan,neutral
Dwayne Johnson_56.jpg,Dwayne Johnson,happy
Ellen Degeneres_5.jpg,Ellen Degeneres,happy
Hugh Jackman_109.jpg,Hugh Jackman,happy
Vijay Deverakonda_77.jpg,Vijay Deverakonda,happy
Vijay Deverakonda_76.jpg,Vijay Deverakonda,angry
Vijay Deverakonda_105.jpg,Vijay Deverakonda,happy
Jessica Alba_27.jpg,Jessica Alba,happy
Vijay Deverakonda_18.jpg,Vijay Deverakonda,happy
Lisa Kudrow_17.jpg,Lisa Kudrow,happy
Claire Holt_20.jpg,Claire Holt,neutral
Claire Holt_60.jpg,Claire Holt,neutral
Billie Eilish_46.jpg,Billie Eilish,sad
Margot Robbie_4.jpg,Margot Robbie,fear
Andy Samberg_45.jpg,Andy Samberg,happy
Billie Eilish_63.jpg,Billie Eilish,happy
Hrithik Roshan_27.jpg,Hrithik Roshan,neutral
Dwayne Johnson_1.jpg,Dwayne Johnson,happy
Vijay Deverakonda_82.jpg,Vijay Deverakonda,angry
Margot Robbie_39.jpg,Margot Robbie,neutral
Margot Robbie_42.jpg,Margot Robbie,fear
Robert Downey Jr_108.jpg,Robert Downey Jr,happy
Andy Samberg_64.jpg,Andy Samberg,happy
Virat Kohli_23.jpg,Virat Kohli,neutral
Henry Cavill_86.jpg,Henry Cavill,neutral
Jessica Alba_88.jpg,Jessica Alba,happy
Billie Eilish_95.jpg,Billie Eilish,neutral
Henry Cavill_103.jpg,Henry Cavill,neutral
Tom Cruise_43.jpg,Tom Cruise,neutral
Courtney Cox_3.jpg,Courtney Cox,happy
Margot Robbie_31.jpg,Margot Robbie,happy
Robert Downey Jr_71.jpg,Robert Downey Jr,fear
Courtney Cox_76.jpg,Courtney Cox,happy
Elizabeth Olsen_24.jpg,Elizabeth Olsen,happy
Tom Cruise_38.jpg,Tom Cruise,happy
Courtney Cox_65.jpg,Courtney Cox,happy
Lisa Kudrow_1.jpg,Lisa Kudrow,happy
Alia Bhatt_19.jpg,Alia Bhatt,neutral
Brad Pitt_15.jpg,Brad Pitt,happy
Hugh Jackman_36.jpg,Hugh Jackman,happy
Camila Cabello_36.jpg,Camila Cabello,happy
Ellen Degeneres_69.jpg,Ellen Degeneres,happy
Claire Holt_61.jpg,Claire Holt,happy
Billie Eilish_38.jpg,Billie Eilish,happy
Brad Pitt_103.jpg,Brad Pitt,angry
Elizabeth Olsen_69.jpg,Elizabeth Olsen,neutral
Elizabeth Olsen_49.jpg,Elizabeth Olsen,happy
Billie Eilish_60.jpg,Billie Eilish,neutral
Brad Pitt_63.jpg,Brad Pitt,happy
Roger Federer_4.jpg,Roger Federer,happy
Kashyap_23.jpg,Kashyap,happy
Courtney Cox_8.jpg,Courtney Cox,happy
Natalie Portman_76.jpg,Natalie Portman,happy
Ellen Degeneres_12.jpg,Ellen Degeneres,neutral
Vijay Deverakonda_8.jpg,Vijay Deverakonda,sad
Alexandra Daddario_69.jpg,Alexandra Daddario,angry
Camila Cabello_7.jpg,Camila Cabello,sad
Zac Efron_53.jpg,Zac Efron,neutral
Priyanka Chopra_22.jpg,Priyanka Chopra,neutral
Elizabeth Olsen_14.jpg,Elizabeth Olsen,happy
Margot Robbie_65.jpg,Margot Robbie,happy
Charlize Theron_72.jpg,Charlize Theron,neutral
Alexandra Daddario_71.jpg,Alexandra Daddario,happy
Brad Pitt_84.jpg,Brad Pitt,happy
Virat Kohli_9.jpg,Virat Kohli,happy
Tom Cruise_52.jpg,Tom Cruise,happy
Zac Efron_40.jpg,Zac Efron,happy
Brad Pitt_65.jpg,Brad Pitt,happy
Andy Samberg_76.jpg,Andy Samberg,fear
Amitabh Bachchan_51.jpg,Amitabh Bachchan,neutral
Akshay Kumar_6.jpg,Akshay Kumar,neutral
Courtney Cox_60.jpg,Courtney Cox,happy
Claire Holt_43.jpg,Claire Holt,neutral
Charlize Theron_20.jpg,Charlize Theron,neutral
Ellen Degeneres_8.jpg,Ellen Degeneres,neutral
Elizabeth Olsen_55.jpg,Elizabeth Olsen,happy
Akshay Kumar_12.jpg,Akshay Kumar,sad
Jessica Alba_51.jpg,Jessica Alba,happy
Elizabeth Olsen_10.jpg,Elizabeth Olsen,fear
Charlize Theron_9.jpg,Charlize Theron,happy
Camila Cabello_16.jpg,Camila Cabello,happy
Lisa Kudrow_42.jpg,Lisa Kudrow,happy
Roger Federer_31.jpg,Roger Federer,happy
Ellen Degeneres_10.jpg,Ellen Degeneres,happy
Brad Pitt_117.jpg,Brad Pitt,happy
Alexandra Daddario_0.jpg,Alexandra Daddario,happy
Claire Holt_22.jpg,Claire Holt,neutral
Priyanka Chopra_3.jpg,Priyanka Chopra,happy
Marmik_11.jpg,Marmik,neutral
Charlize Theron_75.jpg,Charlize Theron,happy
Elizabeth Olsen_45.jpg,Elizabeth Olsen,happy
Ellen Degeneres_27.jpg,Ellen Degeneres,happy
Natalie Portman_53.jpg,Natalie Portman,neutral
Courtney Cox_42.jpg,Courtney Cox,happy
Anushka Sharma_2.jpg,Anushka Sharma,sad
Akshay Kumar_26.jpg,Akshay Kumar,happy
Camila Cabello_19.jpg,Camila Cabello,neutral
Akshay Kumar_40.jpg,Akshay Kumar,happy
Virat Kohli_0.jpg,Virat Kohli,angry
Billie Eilish_71.jpg,Billie Eilish,neutral
Claire Holt_83.jpg,Claire Holt,neutral
Marmik_28.jpg,Marmik,happy
Natalie Portman_39.jpg,Natalie Portman,happy
Billie Eilish_83.jpg,Billie Eilish,happy
Lisa Kudrow_33.jpg,Lisa Kudrow,happy
Zac Efron_4.jpg,Zac Efron,happy
Amitabh Bachchan_30.jpg,Amitabh Bachchan,neutral
Charlize Theron_30.jpg,Charlize Theron,happy
Hrithik Roshan_82.jpg,Hrithik Roshan,neutral
Alia Bhatt_2.jpg,Alia Bhatt,happy
Lisa Kudrow_16.jpg,Lisa Kudrow,happy
Brad Pitt_56.jpg,Brad Pitt,happy
Virat Kohli_4.jpg,Virat Kohli,neutral
Hrithik Roshan_25.jpg,Hrithik Roshan,neutral
Brad Pitt_112.jpg,Brad Pitt,neutral
Margot Robbie_18.jpg,Margot Robbie,neutral
Margot Robbie_70.jpg,Margot Robbie,happy
Robert Downey Jr_103.jpg,Robert Downey Jr,neutral
Alexandra Daddario_79.jpg,Alexandra Daddario,neutral
Zac Efron_72.jpg,Zac Efron,happy
Priyanka Chopra_51.jpg,Priyanka Chopra,neutral
Courtney Cox_50.jpg,Courtney Cox,happy
Alia Bhatt_52.jpg,Alia Bhatt,neutral
Elizabeth Olsen_67.jpg,Elizabeth Olsen,sad
Courtney Cox_61.jpg,Courtney Cox,happy
Camila Cabello_32.jpg,Camila Cabello,neutral
Brad Pitt_39.jpg,Brad Pitt,neutral
Alia Bhatt_43.jpg,Alia Bhatt,neutral
Andy Samberg_14.jpg,Andy Samberg,neutral
Dwayne Johnson_50.jpg,Dwayne Johnson,happy
Vijay Deverakonda_92.jpg,Vijay Deverakonda,sad
Virat Kohli_40.jpg,Virat Kohli,neutral
Dwayne Johnson_59.jpg,Dwayne Johnson,happy
Roger Federer_39.jpg,Roger Federer,sad
Henry Cavill_23.jpg,Henry Cavill,happy
Akshay Kumar_23.jpg,Akshay Kumar,happy
Zac Efron_75.jpg,Zac Efron,neutral
Billie Eilish_91.jpg,Billie Eilish,angry
Brad Pitt_86.jpg,Brad Pitt,happy
Vijay Deverakonda_10.jpg,Vijay Deverakonda,sad
Vijay Deverakonda_24.jpg,Vijay Deverakonda,happy
Hugh Jackman_67.jpg,Hugh Jackman,happy
Courtney Cox_31.jpg,Courtney Cox,happy
Charlize Theron_42.jpg,Charlize Theron,happy
Amitabh Bachchan_12.jpg,Amitabh Bachchan,neutral
Robert Downey Jr_111.jpg,Robert Downey Jr,angry
Margot Robbie_55.jpg,Margot Robbie,neutral
Zac Efron_62.jpg,Zac Efron,happy
Tom Cruise_34.jpg,Tom Cruise,happy
Robert Downey Jr_20.jpg,Robert Downey Jr,neutral
Lisa Kudrow_22.jpg,Lisa Kudrow,happy
Dwayne Johnson_37.jpg,Dwayne Johnson,happy
Billie Eilish_21.jpg,Billie Eilish,neutral
Courtney Cox_27.jpg,Courtney Cox,happy
Zac Efron_71.jpg,Zac Efron,angry
Brad Pitt_69.jpg,Brad Pitt,happy
Vijay Deverakonda_58.jpg,Vijay Deverakonda,happy
Ellen Degeneres_74.jpg,Ellen Degeneres,happy
Ellen Degeneres_2.jpg,Ellen Degeneres,happy
Hrithik Roshan_88.jpg,Hrithik Roshan,happy
Vijay Deverakonda_108.jpg,Vijay Deverakonda,happy
Hugh Jackman_88.jpg,Hugh Jackman,neutral
Zac Efron_31.jpg,Zac Efron,neutral
Henry Cavill_75.jpg,Henry Cavill,neutral
Virat Kohli_34.jpg,Virat Kohli,angry
Jessica Alba_59.jpg,Jessica Alba,happy
Alia Bhatt_25.jpg,Alia Bhatt,fear
Lisa Kudrow_32.jpg,Lisa Kudrow,happy
Courtney Cox_29.jpg,Courtney Cox,happy
Zac Efron_27.jpg,Zac Efron,neutral
Claire Holt_44.jpg,Claire Holt,neutral
Natalie Portman_65.jpg,Natalie Portman,sad
Natalie Portman_33.jpg,Natalie Portman,happy
Roger Federer_34.jpg,Roger Federer,angry
Alexandra Daddario_52.jpg,Alexandra Daddario,neutral
Vijay Deverakonda_98.jpg,Vijay Deverakonda,neutral
Amitabh Bachchan_38.jpg,Amitabh Bachchan,happy
Alexandra Daddario_57.jpg,Alexandra Daddario,neutral
Hugh Jackman_13.jpg,Hugh Jackman,happy
Hugh Jackman_111.jpg,Hugh Jackman,happy
Kashyap_0.jpg,Kashyap,happy
Brad Pitt_20.jpg,Brad Pitt,neutral
Brad Pitt_58.jpg,Brad Pitt,happy
Lisa Kudrow_25.jpg,Lisa Kudrow,happy
Robert Downey Jr_35.jpg,Robert Downey Jr,neutral
Roger Federer_33.jpg,Roger Federer,neutral
Anushka Sharma_23.jpg,Anushka Sharma,happy
Ellen Degeneres_16.jpg,Ellen Degeneres,happy
Tom Cruise_14.jpg,Tom Cruise,happy
Lisa Kudrow_12.jpg,Lisa Kudrow,happy
Priyanka Chopra_97.jpg,Priyanka Chopra,neutral
Zac Efron_76.jpg,Zac Efron,sad
Anushka Sharma_7.jpg,Anushka Sharma,sad
Tom Cruise_56.jpg,Tom Cruise,happy
Hrithik Roshan_0.jpg,Hrithik Roshan,sad
Priyanka Chopra_90.jpg,Priyanka Chopra,happy
Claire Holt_47.jpg,Claire Holt,neutral
Zac Efron_29.jpg,Zac Efron,neutral
Brad Pitt_54.jpg,Brad Pitt,happy
Vijay Deverakonda_52.jpg,Vijay Deverakonda,happy
Margot Robbie_44.jpg,Margot Robbie,neutral
Amitabh Bachchan_46.jpg,Amitabh Bachchan,neutral
Jessica Alba_87.jpg,Jessica Alba,happy
Hugh Jackman_107.jpg,Hugh Jackman,fear
Roger Federer_32.jpg,Roger Federer,neutral
Priyanka Chopra_18.jpg,Priyanka Chopra,happy
Margot Robbie_58.jpg,Margot Robbie,neutral
Brad Pitt_7.jpg,Brad Pitt,happy
Virat Kohli_1.jpg,Virat Kohli,neutral
Priyanka Chopra_10.jpg,Priyanka Chopra,neutral
Billie Eilish_39.jpg,Billie Eilish,neutral
Marmik_3.jpg,Marmik,happy
Lisa Kudrow_6.jpg,Lisa Kudrow,happy
Alia Bhatt_12.jpg,Alia Bhatt,neutral
Hugh Jackman_94.jpg,Hugh Jackman,happy
Priyanka Chopra_33.jpg,Priyanka Chopra,happy
Hrithik Roshan_46.jpg,Hrithik Roshan,neutral
Zac Efron_43.jpg,Zac Efron,neutral
Brad Pitt_87.jpg,Brad Pitt,happy
Margot Robbie_50.jpg,Margot Robbie,neutral
Alia Bhatt_49.jpg,Alia Bhatt,neutral
Ellen Degeneres_1.jpg,Ellen Degeneres,happy
Brad Pitt_40.jpg,Brad Pitt,happy
Roger Federer_26.jpg,Roger Federer,neutral
Natalie Portman_75.jpg,Natalie Portman,neutral
Alia Bhatt_59.jpg,Alia Bhatt,happy
Vijay Deverakonda_13.jpg,Vijay Deverakonda,neutral
Amitabh Bachchan_8.jpg,Amitabh Bachchan,neutral
Charlize Theron_14.jpg,Charlize Theron,happy
Anushka Sharma_20.jpg,Anushka Sharma,happy
Alexandra Daddario_74.jpg,Alexandra Daddario,neutral
Alia Bhatt_63.jpg,Alia Bhatt,happy
Charlize Theron_77.jpg,Charlize Theron,happy
Tom Cruise_5.jpg,Tom Cruise,angry
Hugh Jackman_108.jpg,Hugh Jackman,happy
Lisa Kudrow_59.jpg,Lisa Kudrow,happy
Lisa Kudrow_24.jpg,Lisa Kudrow,fear
Lisa Kudrow_35.jpg,Lisa Kudrow,happy
Zac Efron_25.jpg,Zac Efron,happy
Ellen Degeneres_15.jpg,Ellen Degeneres,happy
Kashyap_20.jpg,Kashyap,sad
Margot Robbie_19.jpg,Margot Robbie,happy
Claire Holt_23.jpg,Claire Holt,neutral
Jessica Alba_46.jpg,Jessica Alba,happy
Tom Cruise_25.jpg,Tom Cruise,happy
Brad Pitt_70.jpg,Brad Pitt,angry
Akshay Kumar_1.jpg,Akshay Kumar,neutral
Robert Downey Jr_89.jpg,Robert Downey Jr,neutral
Camila Cabello_31.jpg,Camila Cabello,neutral
Jessica Alba_89.jpg,Jessica Alba,fear
Henry Cavill_67.jpg,Henry Cavill,happy
Virat Kohli_27.jpg,Virat Kohli,happy
Hugh Jackman_81.jpg,Hugh Jackman,happy
Natalie Portman_1.jpg,Natalie Portman,happy
Elizabeth Olsen_64.jpg,Elizabeth Olsen,happy
Zac Efron_13.jpg,Zac Efron,happy
Jessica Alba_84.jpg,Jessica Alba,happy
Priyanka Chopra_44.jpg,Priyanka Chopra,neutral
Brad Pitt_90.jpg,Brad Pitt,happy
Camila Cabello_18.jpg,Camila Cabello,neutral
Henry Cavill_36.jpg,Henry Cavill,happy
Andy Samberg_29.jpg,Andy Samberg,happy
Brad Pitt_77.jpg,Brad Pitt,sad
Hugh Jackman_103.jpg,Hugh Jackman,happy
Hugh Jackman_44.jpg,Hugh Jackman,angry
Camila Cabello_41.jpg,Camila Cabello,happy
Henry Cavill_59.jpg,Henry Cavill,sad
Margot Robbie_27.jpg,Margot Robbie,happy
Courtney Cox_43.jpg,Courtney Cox,sad
Henry Cavill_80.jpg,Henry Cavill,neutral
Hrithik Roshan_74.jpg,Hrithik Roshan,angry
Hrithik Roshan_81.jpg,Hrithik Roshan,happy
Roger Federer_68.jpg,Roger Federer,neutral
Hugh Jackman_6.jpg,Hugh Jackman,happy
Priyanka Chopra_80.jpg,Priyanka Chopra,happy
Hugh Jackman_9.jpg,Hugh Jackman,happy
Kashyap_22.jpg,Kashyap,happy
Hrithik Roshan_32.jpg,Hrithik Roshan,sad
Zac Efron_34.jpg,Zac Efron,happy
Zac Efron_5.jpg,Zac Efron,happy
Jessica Alba_95.jpg,Jessica Alba,happy
Dwayne Johnson_42.jpg,Dwayne Johnson,happy
Charlize Theron_40.jpg,Charlize Theron,happy
Jessica Alba_53.jpg,Jessica Alba,happy
Margot Robbie_9.jpg,Margot Robbie,neutral
Lisa Kudrow_49.jpg,Lisa Kudrow,happy
Ellen Degeneres_42.jpg,Ellen Degeneres,happy
Dwayne Johnson_5.jpg,Dwayne Johnson,neutral
Billie Eilish_86.jpg,Billie Eilish,happy
Lisa Kudrow_0.jpg,Lisa Kudrow,happy
Virat Kohli_6.jpg,Virat Kohli,sad
Margot Robbie_17.jpg,Margot Robbie,neutral
Natalie Portman_69.jpg,Natalie Portman,sad
Alexandra Daddario_5.jpg,Alexandra Daddario,neutral
Dwayne Johnson_14.jpg,Dwayne Johnson,neutral
Brad Pitt_107.jpg,Brad Pitt,happy
Claire Holt_31.jpg,Claire Holt,sad
Hugh Jackman_49.jpg,Hugh Jackman,neutral
Natalie Portman_30.jpg,Natalie Portman,happy
Dwayne Johnson_30.jpg,Dwayne Johnson,neutral
Alia Bhatt_67.jpg,Alia Bhatt,happy
Anushka Sharma_13.jpg,Anushka Sharma,happy
Claire Holt_38.jpg,Claire Holt,happy
Anushka Sharma_18.jpg,Anushka Sharma,happy
Virat Kohli_44.jpg,Virat Kohli,happy
Dwayne Johnson_21.jpg,Dwayne Johnson,neutral
Hugh Jackman_5.jpg,Hugh Jackman,happy
Courtney Cox_32.jpg,Courtney Cox,happy
Jessica Alba_29.jpg,Jessica Alba,happy
Natalie Portman_43.jpg,Natalie Portman,neutral
Robert Downey Jr_76.jpg,Robert Downey Jr,happy
Charlize Theron_49.jpg,Charlize Theron,happy
Margot Robbie_11.jpg,Margot Robbie,happy
Virat Kohli_38.jpg,Virat Kohli,happy
Billie Eilish_51.jpg,Billie Eilish,neutral
Charlize Theron_26.jpg,Charlize Theron,neutral
Natalie Portman_14.jpg,Natalie Portman,sad
Alia Bhatt_61.jpg,Alia Bhatt,neutral
Roger Federer_18.jpg,Roger Federer,sad
Robert Downey Jr_23.jpg,Robert Downey Jr,happy
Tom Cruise_35.jpg,Tom Cruise,happy
Margot Robbie_52.jpg,Margot Robbie,neutral
Andy Samberg_84.jpg,Andy Samberg,happy
Vijay Deverakonda_21.jpg,Vijay Deverakonda,happy
Anushka Sharma_37.jpg,Anushka Sharma,happy
Lisa Kudrow_27.jpg,Lisa Kudrow,happy
Anushka Sharma_12.jpg,Anushka Sharma,happy
Hugh Jackman_83.jpg,Hugh Jackman,neutral
Ellen Degeneres_23.jpg,Ellen Degeneres,neutral
Hugh Jackman_59.jpg,Hugh Jackman,fear
Priyanka Chopra_70.jpg,Priyanka Chopra,neutral
Ellen Degeneres_14.jpg,Ellen Degeneres,happy
Hrithik Roshan_44.jpg,Hrithik Roshan,neutral
Alexandra Daddario_21.jpg,Alexandra Daddario,neutral
Robert Downey Jr_100.jpg,Robert Downey Jr,neutral
Ellen Degeneres_4.jpg,Ellen Degeneres,happy
Billie Eilish_42.jpg,Billie Eilish,fear
Andy Samberg_85.jpg,Andy Samberg,happy
Roger Federer_66.jpg,Roger Federer,happy
Charlize Theron_11.jpg,Charlize Theron,happy
Tom Cruise_22.jpg,Tom Cruise,happy
Charlize Theron_37.jpg,Charlize Theron,neutral
Elizabeth Olsen_1.jpg,Elizabeth Olsen,happy
Claire Holt_45.jpg,Claire Holt,happy
Andy Samberg_47.jpg,Andy Samberg,happy
Vijay Deverakonda_28.jpg,Vijay Deverakonda,neutral
Dwayne Johnson_10.jpg,Dwayne Johnson,happy
Henry Cavill_52.jpg,Henry Cavill,sad
Billie Eilish_0.jpg,Billie Eilish,fear
Charlize Theron_59.jpg,Charlize Theron,neutral
Vijay Deverakonda_107.jpg,Vijay Deverakonda,neutral
Courtney Cox_64.jpg,Courtney Cox,happy
Priyanka Chopra_29.jpg,Priyanka Chopra,happy
Alia Bhatt_62.jpg,Alia Bhatt,happy
Alia Bhatt_26.jpg,Alia Bhatt,neutral
Jessica Alba_37.jpg,Jessica Alba,happy
Virat Kohli_33.jpg,Virat Kohli,neutral
Camila Cabello_35.jpg,Camila Cabello,happy
Hugh Jackman_63.jpg,Hugh Jackman,happy
Elizabeth Olsen_58.jpg,Elizabeth Olsen,happy
Dwayne Johnson_15.jpg,Dwayne Johnson,happy
Jessica Alba_42.jpg,Jessica Alba,happy
Natalie Portman_98.jpg,Natalie Portman,neutral
Tom Cruise_12.jpg,Tom Cruise,happy
Akshay Kumar_4.jpg,Akshay Kumar,neutral
Charlize Theron_22.jpg,Charlize Theron,happy
Hugh Jackman_43.jpg,Hugh Jackman,neutral
Hrithik Roshan_65.jpg,Hrithik Roshan,sad
Robert Downey Jr_7.jpg,Robert Downey Jr,neutral
Hrithik Roshan_40.jpg,Hrithik Roshan,neutral
Priyanka Chopra_83.jpg,Priyanka Chopra,neutral
Amitabh Bachchan_27.jpg,Amitabh Bachchan,sad
Robert Downey Jr_10.jpg,Robert Downey Jr,happy
Vijay Deverakonda_46.jpg,Vijay Deverakonda,happy
Brad Pitt_33.jpg,Brad Pitt,happy
Virat Kohli_20.jpg,Virat Kohli,neutral
Henry Cavill_72.jpg,Henry Cavill,neutral
Roger Federer_47.jpg,Roger Federer,angry
Robert Downey Jr_106.jpg,Robert Downey Jr,happy
Brad Pitt_75.jpg,Brad Pitt,happy
Hugh Jackman_89.jpg,Hugh Jackman,sad
Henry Cavill_45.jpg,Henry Cavill,happy
Natalie Portman_47.jpg,Natalie Portman,neutral
Brad Pitt_106.jpg,Brad Pitt,happy
Alia Bhatt_51.jpg,Alia Bhatt,neutral
Margot Robbie_61.jpg,Margot Robbie,happy
Courtney Cox_46.jpg,Courtney Cox,neutral
Priyanka Chopra_89.jpg,Priyanka Chopra,angry
Elizabeth Olsen_15.jpg,Elizabeth Olsen,happy
Billie Eilish_26.jpg,Billie Eilish,fear
Camila Cabello_76.jpg,Camila Cabello,happy
Tom Cruise_55.jpg,Tom Cruise,happy
Akshay Kumar_28.jpg,Akshay Kumar,happy
Billie Eilish_12.jpg,Billie Eilish,fear
Ellen Degeneres_43.jpg,Ellen Degeneres,happy
Vijay Deverakonda_113.jpg,Vijay Deverakonda,fear
Courtney Cox_28.jpg,Courtney Cox,sad
Ellen Degeneres_71.jpg,Ellen Degeneres,happy
Virat Kohli_19.jpg,Virat Kohli,neutral
Hugh Jackman_77.jpg,Hugh Jackman,happy
Vijay Deverakonda_71.jpg,Vijay Deverakonda,neutral
Charlize Theron_17.jpg,Charlize Theron,fear
Lisa Kudrow_15.jpg,Lisa Kudrow,happy
Alexandra Daddario_81.jpg,Alexandra Daddario,happy
Robert Downey Jr_66.jpg,Robert Downey Jr,happy
Hugh Jackman_47.jpg,Hugh Jackman,angry
Andy Samberg_40.jpg,Andy Samberg,neutral
Henry Cavill_19.jpg,Henry Cavill,angry
Billie Eilish_19.jpg,Billie Eilish,sad
Robert Downey Jr_97.jpg,Robert Downey Jr,angry
Jessica Alba_90.jpg,Jessica Alba,happy
Elizabeth Olsen_27.jpg,Elizabeth Olsen,neutral
Elizabeth Olsen_59.jpg,Elizabeth Olsen,neutral
Henry Cavill_7.jpg,Henry Cavill,angry
Claire Holt_29.jpg,Claire Holt,neutral
